,created_at,full_text,cleaned_text,retweeted_count,favorite_count,user
1873,Sun May 03 08:20:36 +0000 2020,"@JulieFFernandez 😏🏖 

Il faut savoir porter un masque ! 

Prestance, élégance, de la classe : 

C'est tout un Art 😏🏖 

#COVID #masques #ID2020 #NASA #liege #movesafe https://t.co/CHRqtEvNj8","JulieFFernandez Il faut savoir porter un masque Prestance, elegance, de la classe C'est tout un Art COVID masques ID2020 NASA liege movesafe",0,0,oasismeuseliege
1874,Sun May 03 07:42:31 +0000 2020,"Voilà chère @SNCB je suis prêt pour demain ! Ça va comme ça ? 😊 Mais toi, sois pas en retard, hein ! On redémarre à zéro : prends le train en marche et à l'heure #sncb ! 

#COVID #lockdown #movesafe #liege #NASA #ID2020 https://t.co/xQkGJCwgTr","Voila chere SNCB je suis pret pour demain Ca va comme ca Mais toi, sois pas en retard, hein On redemarre a zero prends le train en marche et a l'heure sncb COVID lockdown movesafe liege NASA ID2020",0,0,oasismeuseliege
1875,Sat May 02 23:18:36 +0000 2020,@metehan_ky75 Quand j'ai appris que yavait que les gens de liege qui disait chique comment j'etait choquée😭😭,metehan ky75 Quand j'ai appris que yavait que les gens de liege qui disait chique comment j'etait choquee,0,1,kujo_mlk
1876,Sat May 02 21:36:41 +0000 2020,@SNCB Enfin sur la rapidité des trains pour faire un Liege Bruxelles en 45 minutes et non pas 1h comme en voiture ! À quoi servent les lignes TGV quand elles sont vides ? Le retour du TGV wallon jusqu'a Paris...,SNCB Enfin sur la rapidite des trains pour faire un Liege Bruxelles en 45 minutes et non pas 1h comme en voiture A quoi servent les lignes TGV quand elles sont vides Le retour du TGV wallon jusqu'a Paris,0,1,Christ_Sinclair
1877,Sat May 02 19:35:34 +0000 2020,Le chantier du #tram redémarre : reprise des travaux boulevard d'Avroy https://t.co/PXsiM5UXcs #Liege,Le chantier du tram redemarre reprise des travaux boulevard d'Avroy Liege,0,1,FrancoisPottie
1878,Sat May 02 18:28:44 +0000 2020,"#Mercato #rsca #rscl Le jeune portier belge Naïm Van Attenhoven, international belge U17, quitte définitivement le Standard de Liège pour le RSC Anderlecht.
@RSCA20189","Mercato rsca rscl Le jeune portier belge Naim Van Attenhoven, international belge U17, quitte definitivement le Standard de Liege pour le RSC Anderlecht RSCA20189",1,11,Valylolo74
1879,Sat May 02 18:25:11 +0000 2020,"@XvrJdn Boverie c’est pas le pire quartier en plus. Mais oui effectivement, bravo à eux. Je trouve qu’on a pas à se plaindre de la police de liège de manière générale :)","XvrJdn Boverie c'est pas le pire quartier en plus Mais oui effectivement, bravo a eux Je trouve qu'on a pas a se plaindre de la police de liege de maniere generale )",0,1,MNeuprez
1880,Sat May 02 18:24:47 +0000 2020,@julienfastre @bols2000 @Willy_Demeyer @gillesforet @GracqLiege Et peut-être aussi @phh_Henry hein. Les voiries régionales de #liege sont parfois les pires...,julienfastre bols2000 Willy Demeyer gillesforet GracqLiege Et peut-etre aussi phh Henry hein Les voiries regionales de liege sont parfois les pires,0,0,Niala_V
1881,Sat May 02 18:22:36 +0000 2020,"@le_reveur2009 Plus ou moins, j'ai dis que je serais inactif mais je garde un œil ici ^^ juste les photos etc.. je n'en ferais plus beaucoup :)","le reveur2009 Plus ou moins, j'ai dis que je serais inactif mais je garde un oeil ici ^^ juste les photos etc je n'en ferais plus beaucoup )",0,1,liege_passif
1882,Sat May 02 18:22:03 +0000 2020,Voyons voir si notre ministre Wallon de la mobilité va donner l'impulsion... #liege https://t.co/NVrvnAlMgh,Voyons voir si notre ministre Wallon de la mobilite va donner l'impulsion liege,0,0,Niala_V
1883,Sat May 02 18:20:45 +0000 2020,"@Elledelux @cecile_pt Sinon, si notre ministre régional veut agir : il y a matière. Il a laissé supprimer des bandes et ôter la sécurité cyclable à Fontainebleau, et les problèmes à #liege sont également (surtout ?) sur des voiries régionales. On sait que le Walgov n'aime pas ses villes.","Elledelux cecile pt Sinon, si notre ministre regional veut agir il y a matiere Il a laisse supprimer des bandes et oter la securite cyclable a Fontainebleau, et les problemes a liege sont egalement (surtout ) sur des voiries regionales On sait que le Walgov n'aime pas ses villes",0,0,Niala_V
1884,Sat May 02 17:57:14 +0000 2020,@MNeuprez Quai de la boverie. Mais vraiment entre le moment de l'appel et l'intervention franchement c'est respect total a la police de liège. Vraiment.,MNeuprez Quai de la boverie Mais vraiment entre le moment de l'appel et l'intervention franchement c'est respect total a la police de liege Vraiment,0,1,XvrJdn
1885,Sat May 02 17:47:53 +0000 2020,Les gaaaars ça fait 2 ans que je galère sur un bosse de kingdom hearts 1. On fait un deal ? Celui qui me le passe je le suce ? Haha 😁,Les gaaaars ca fait 2 ans que je galere sur un bosse de kingdom hearts 1 On fait un deal Celui qui me le passe je le suce Haha,0,3,liege_passif
1886,Sat May 02 17:36:36 +0000 2020,"Je ne mettrai pas de photo pour que la presse putaclick ne s'en serve pas. Mais en face de chez moi a #liege, on vient d'assister à une scène de bagarre + coups de feu. On a appelé la police. Ils ont mis moins d'une minute pour arriver et neutraliser ces cinglés. Bravo messieurs","Je ne mettrai pas de photo pour que la presse putaclick ne s'en serve pas Mais en face de chez moi a liege, on vient d'assister a une scene de bagarre + coups de feu On a appele la police Ils ont mis moins d'une minute pour arriver et neutraliser ces cingles Bravo messieurs",1,5,XvrJdn
1887,Sat May 02 17:01:53 +0000 2020,@Willy_Demeyer Monsieur le Bourgmestre.  Ne devriez-vous pas imposer le port du masque dans les commerces liégeois ? #liège,Willy Demeyer Monsieur le Bourgmestre Ne devriez-vous pas imposer le port du masque dans les commerces liegeois liege,0,0,etiennegardedie
1888,Sat May 02 16:56:52 +0000 2020,"J'vous raconte pas le barbecue électrique.. je suis passer de "" la saucisse fait 10 jets en explosant j'ai bander "" ( à prendre avec humour ) ça a fini en "" maman vient vite le barbecue a pris feu quand j'ai rajouter de l'eau dedans "" oui oui il faut en mettre dedans

Jpp....","J'vous raconte pas le barbecue electrique je suis passer de "" la saucisse fait 10 jets en explosant j'ai bander "" ( a prendre avec humour ) ca a fini en "" maman vient vite le barbecue a pris feu quand j'ai rajouter de l'eau dedans "" oui oui il faut en mettre dedans Jpp",0,1,liege_passif
1889,Sat May 02 16:49:55 +0000 2020,"@nede_nede @vaesen_roland @bfm Et je le dis sans me cacher derrière un pseudo...
Je peux même vous donner mon adresse...
Sans problème....
Liège 4020... Quai de Longdoz...
Votre ignorance est aussi ignoble que votre dédain de la vie humaine !
......
CONNARD!",nede nede vaesen roland bfm Et je le dis sans me cacher derriere un pseudo Je peux meme vous donner mon adresse Sans probleme Liege 4020 Quai de Longdoz Votre ignorance est aussi ignoble que votre dedain de la vie humaine CONNARD,0,0,FransVerlaine
1890,Sat May 02 15:35:55 +0000 2020,"Des gens sur #liege (4020 zone mediacite) qui auraient des problèmes de connexion internet avec @OrangeBEFR ? Pas de connexion internet depuis hier matin. Panne sur le réseau ?
@orange",Des gens sur liege (4020 zone mediacite) qui auraient des problemes de connexion internet avec OrangeBEFR Pas de connexion internet depuis hier matin Panne sur le reseau orange,0,0,XvrJdn
1891,Sat May 02 15:27:39 +0000 2020,"@GLBouchez Tu veux un petit avion ? Crée une société. Tu veux payer moins d'impôt ? Crée une société avec toi tout seul. (Si tu bosses pour l'aéroport de Liège, paraît que le CA peut même te choisir sans appel). Tu veux habiter loin de tout pour pas un bal ? Déduit ton auto de société.","GLBouchez Tu veux un petit avion Cree une societe Tu veux payer moins d'impot Cree une societe avec toi tout seul (Si tu bosses pour l'aeroport de Liege, parait que le CA peut meme te choisir sans appel) Tu veux habiter loin de tout pour pas un bal Deduit ton auto de societe",0,1,Niala_V
1892,Sat May 02 15:24:29 +0000 2020,"Brisons les chaînes, certes, mais apprenons surtout à les réparer
#Liège #lockdown #covid19be #blackandwhite #photography #50mm
&gt;&gt;Galerie&gt; https://t.co/2pothxVgGG https://t.co/luaXYwDQqs","Brisons les chaines, certes, mais apprenons surtout a les reparer Liege lockdown covid19be blackandwhite photography 50mm &gt;&gt;Galerie&gt;",1,9,LiveFromLiege
1893,Sat May 02 14:50:42 +0000 2020,"Un peu de partage centré sur la ""communauté"" RTC. Pas de reportages ou émissions vidéo mais des dessins à colorier ! - RTC T�l� Li�ge https://t.co/RExcsDGKo0 via @RTC_Tele_Liege #confinement #covid19 #téléslocales #dessins #enfants","Un peu de partage centre sur la ""communaute"" RTC Pas de reportages ou emissions video mais des dessins a colorier - RTC Tl Lige via RTC Tele Liege confinement covid19 teleslocales dessins enfants",2,2,alwa63
1894,Sat May 02 13:34:08 +0000 2020,@GerardAraud @MansuyYves @JulienAubert84 C’est complètement faux. On soigne partout à la chloroquine n’importe quel médecin vous le dira. C’est en tout cas le cas ici à Liège.,GerardAraud MansuyYves JulienAubert84 C'est completement faux On soigne partout a la chloroquine n'importe quel medecin vous le dira C'est en tout cas le cas ici a Liege,0,0,LamarcheAlain
1895,Sat May 02 12:56:30 +0000 2020,La @SOGEPA_Wallonie va s'occuper de redéployer les sites #carsid #charleroi et #arcemormittal à #liege. De beaux projets pour l'activité et le bien être de la #wallonie. Partenaires : @Noshaq_be @SPI_Liege @IGRETEC #walgov https://t.co/ajjEZ7OLSl,La SOGEPA Wallonie va s'occuper de redeployer les sites carsid charleroi et arcemormittal a liege De beaux projets pour l'activite et le bien etre de la wallonie Partenaires Noshaq be SPI Liege IGRETEC walgov,1,4,SOGEPA_Wallonie
1896,Sat May 02 12:03:05 +0000 2020,Bon à Liège y’a une histoire de filles qui vendent des Tiramisus juste pour sortir mougou si je vois ça j’envoie à ses frères.,Bon a Liege y'a une histoire de filles qui vendent des Tiramisus juste pour sortir mougou si je vois ca j'envoie a ses freres,7,16,jona_kbb
1897,Sat May 02 11:53:05 +0000 2020,"Sur base des recommandations fédérales, le CHR de la Citadelle reprendra, dès ce lundi 4 mai, l'accueil des patients dans le cadre de consultations médicales « classiques », et ce, de manière très encadrée, dans un environnement sanitaire sécurisé. 
https://t.co/x9U2mzRtDg","Sur base des recommandations federales, le CHR de la Citadelle reprendra, des ce lundi 4 mai, l'accueil des patients dans le cadre de consultations medicales << classiques >>, et ce, de maniere tres encadree, dans un environnement sanitaire securise",0,2,CHRCitadelle
1898,Sat May 02 11:35:51 +0000 2020,"Je me rappelle quand je me promenais à Liege sans peur, sans angoisse, en toute insouscience. Ça, c'était avant.","Je me rappelle quand je me promenais a Liege sans peur, sans angoisse, en toute insouscience Ca, c'etait avant",0,1,JennHeartIt
1899,Sat May 02 11:07:59 +0000 2020,Pont d'île #Liège https://t.co/PlkIjzrLvm #lockdown #covid19be #blackandwhite #photography https://t.co/L05WdebLIc,Pont d'ile Liege lockdown covid19be blackandwhite photography,0,18,LiveFromLiege
1900,Sat May 02 11:01:56 +0000 2020,"Chaîne Twitch du laboratoire des jeux vidéo de l'Université de Liège 

Le dernier cours était sur les jeux vidéo et la protestation politique https://t.co/KnWwujH0Cu",Chaine Twitch du laboratoire des jeux video de l'Universite de Liege Le dernier cours etait sur les jeux video et la protestation politique,0,0,Conseildes4
1901,Sat May 02 10:42:22 +0000 2020,"@DidLg @RTC_Tele_Liege @VilledeLiege Tout à fait, je fais la part des choses là dessus ne fut-ce que soulignant la différence entre ton ancienne commune et ta nouvelle 😉 je faisais surtout référence aux ZeBouffons qui trouvent anormal que le personnel communal continue à être payé (info à relativiser en plus)","DidLg RTC Tele Liege VilledeLiege Tout a fait, je fais la part des choses la dessus ne fut-ce que soulignant la difference entre ton ancienne commune et ta nouvelle je faisais surtout reference aux ZeBouffons qui trouvent anormal que le personnel communal continue a etre paye (info a relativiser en plus)",0,1,LiveFromLiege
1902,Sat May 02 10:38:06 +0000 2020,"@LiveFromLiege @RTC_Tele_Liege @VilledeLiege Tout est toujours perfectible, la critique n'est pas spécialement mauvaise. Il faut savoir reconnaître ce qui va et ce qui ne va pas !","LiveFromLiege RTC Tele Liege VilledeLiege Tout est toujours perfectible, la critique n'est pas specialement mauvaise Il faut savoir reconnaitre ce qui va et ce qui ne va pas",0,2,DidLg
1903,Sat May 02 10:28:24 +0000 2020,@DidLg @RTC_Tele_Liege Ah oui en effet je viens de voir... Oui moyens différents c'est vrai (quoique?) mais la @VilledeLiege et son personnel restent bien dans le coup 👍 (malgré les habituelles critique des habituels ZeConnards) idem Province,DidLg RTC Tele Liege Ah oui en effet je viens de voir Oui moyens differents c'est vrai (quoique) mais la VilledeLiege et son personnel restent bien dans le coup (malgre les habituelles critique des habituels ZeConnards) idem Province,0,1,LiveFromLiege
1904,Sat May 02 10:26:43 +0000 2020,"@DidLg @RTC_Tele_Liege L'individu un peu perso dans le collectif... vrai en sport, en politique, ... un peu partout, non ?  ;-)","DidLg RTC Tele Liege L'individu un peu perso dans le collectif vrai en sport, en politique, un peu partout, non ;-)",0,1,alwa63
1905,Sat May 02 10:12:13 +0000 2020,"@LiveFromLiege @RTC_Tele_Liege Oui, ça a suivit un post du compte perso de la 1er echevinne. 
Clairement pour les RS et le Net, j'applaudis Liège mais les moyens sont aussi différents.","LiveFromLiege RTC Tele Liege Oui, ca a suivit un post du compte perso de la 1er echevinne Clairement pour les RS et le Net, j'applaudis Liege mais les moyens sont aussi differents",0,0,DidLg
1906,Sat May 02 10:10:31 +0000 2020,"@DidLg @RTC_Tele_Liege Je viens de le voir sur ""Flémalle Tourisme"" (...), annonçant les infos sur le site dès lundi 4 mai. Je ne peux que souligner la réactivité et la diffusion de l'info à Liège...","DidLg RTC Tele Liege Je viens de le voir sur ""Flemalle Tourisme"" (), annoncant les infos sur le site des lundi 4 mai Je ne peux que souligner la reactivite et la diffusion de l'info a Liege",0,1,LiveFromLiege
1907,Sat May 02 10:05:48 +0000 2020,"@Quimporte_ @RTC_Tele_Liege Oui, c'est un peu le même raisonnement, si tu sais mettre une lettre, tu sais mettre le masque (même plusieurs) !","Quimporte RTC Tele Liege Oui, c'est un peu le meme raisonnement, si tu sais mettre une lettre, tu sais mettre le masque (meme plusieurs)",0,2,DidLg
1908,Sat May 02 10:02:04 +0000 2020,"@alwa63 @RTC_Tele_Liege Ce qui me choque ici, et ça se vérifie encore, c'est que l'information circule en premier via les comptes Facebook personnel (et non les pages publiques!) des politiciens locaux.","alwa63 RTC Tele Liege Ce qui me choque ici, et ca se verifie encore, c'est que l'information circule en premier via les comptes Facebook personnel (et non les pages publiques) des politiciens locaux",0,1,DidLg
1909,Sat May 02 09:59:37 +0000 2020,"@DidLg @RTC_Tele_Liege Je viens de le dire en privé : celle(s) qui tardent à communiquer se font après ""allumer"" par leurs administrés internautes, infos dispos pour la plupart des communes, et relayées dans plusieurs médias. Le timing c'est aussi important pour leur communication. #FautEtrePrisPour ..","DidLg RTC Tele Liege Je viens de le dire en prive celle(s) qui tardent a communiquer se font apres ""allumer"" par leurs administres internautes, infos dispos pour la plupart des communes, et relayees dans plusieurs medias Le timing c'est aussi important pour leur communication FautEtrePrisPour",0,0,alwa63
1910,Sat May 02 09:53:16 +0000 2020,@Quimporte_ @RTC_Tele_Liege Je n'avais pas tout lu... Ils vont distribuer un toute boîte pour dire qu'ils vont mettre dans la boîte aux lettres les masques https://t.co/Y1XwRLXA15,Quimporte RTC Tele Liege Je n'avais pas tout lu Ils vont distribuer un toute boite pour dire qu'ils vont mettre dans la boite aux lettres les masques,0,2,DidLg
